dataset,attack_only,train_percentage,n_components,covariance_type,reg_covar,tune_components,selection_metric,accuracy,precision,recall,f1_score
UNSW-NB15,True,8,1,tied,1e-09,True,aic,0.286983283206267,0.4895023620126187,0.3294608785558742,0.2604432170192797
UNSW-NB15,True,8,2,tied,1e-09,True,accuracy,0.2920892494929006,0.4955273059203916,0.3370853459209272,0.2713452586056505
UNSW-NB15,True,8,2,tied,1e-09,True,f1_score,0.2920892494929006,0.4955273059203916,0.3370853459209272,0.2713452586056505
UNSW-NB15,True,8,3,tied,1e-09,False,aic,0.2866335594880044,0.4934396010687005,0.3364423605949989,0.2688445128582603
UNSW-NB15,True,8,1,tied,1e-06,True,aic,0.3432188571028887,0.5111450165970887,0.3771059241878112,0.3236469215840424
UNSW-NB15,True,8,2,tied,1e-06,True,accuracy,0.3455270336434217,0.5069690726003161,0.3805114753072217,0.3266287179249439
UNSW-NB15,True,8,2,tied,1e-06,True,f1_score,0.3455270336434217,0.5069690726003161,0.3805114753072217,0.3266287179249439
UNSW-NB15,True,8,3,tied,1e-06,False,aic,0.3409806253060082,0.5099236274075217,0.379433064227797,0.3249453426198344
UNSW-NB15,True,8,1,tied,0.001,True,aic,0.6013849059243198,0.547937912418557,0.5910902955536216,0.5235407996168793
UNSW-NB15,True,8,1,tied,0.001,True,accuracy,0.6013849059243198,0.547937912418557,0.5910902955536216,0.5235407996168793
UNSW-NB15,True,8,1,tied,0.001,True,f1_score,0.6013849059243198,0.547937912418557,0.5910902955536216,0.5235407996168793
UNSW-NB15,True,8,3,tied,0.001,False,aic,0.5848779464223264,0.5429153490173373,0.58398539241198,0.5133290318395481
UNSW-NB15,True,8,1,diag,1e-09,True,aic,0.1971742323564384,0.4022104145562251,0.2681807956822294,0.1606452620665687
UNSW-NB15,True,8,2,diag,1e-09,True,accuracy,0.5592781702455061,0.4982604504339057,0.5071225480654107,0.4663165080119009
UNSW-NB15,True,8,2,diag,1e-09,True,f1_score,0.5592781702455061,0.4982604504339057,0.5071225480654107,0.4663165080119009
UNSW-NB15,True,8,3,diag,1e-09,False,aic,0.419388682940477,0.4394113461907279,0.425718725108949,0.34626999607874
UNSW-NB15,True,8,1,diag,1e-06,True,aic,0.243617542141708,0.4226383333158853,0.2884830921222994,0.1998766483490696
UNSW-NB15,True,8,2,diag,1e-06,True,accuracy,0.5634049101210044,0.5034690799968324,0.5104964605630149,0.4720962239311584
UNSW-NB15,True,8,2,diag,1e-06,True,f1_score,0.5634049101210044,0.5034690799968324,0.5104964605630149,0.4720962239311584
UNSW-NB15,True,8,3,diag,1e-06,False,aic,0.4690494509337623,0.4692274439515884,0.4687776656718643,0.3971333315987043
UNSW-NB15,True,8,3,diag,0.001,True,aic,0.5587186122962859,0.506862600538464,0.5397055426257811,0.4759322494593259
UNSW-NB15,True,8,2,diag,0.001,True,accuracy,0.597468000279779,0.5390596364172207,0.5280613028049502,0.5105474461254375
UNSW-NB15,True,8,2,diag,0.001,True,f1_score,0.597468000279779,0.5390596364172207,0.5280613028049502,0.5105474461254375
UNSW-NB15,True,8,3,diag,0.001,False,aic,0.5587186122962859,0.506862600538464,0.5397055426257811,0.4759322494593259
UNSW-NB15,True,16,1,full,1e-09,True,aic,0.2332657200811359,0.4490674504896276,0.2910162224732752,0.1998820214042736
UNSW-NB15,True,16,3,full,1e-09,True,accuracy,0.5620759599916066,0.5093114522853398,0.5418585231272178,0.490906671378173
UNSW-NB15,True,16,2,full,1e-09,True,f1_score,0.498636077498776,0.4862340172915735,0.5509208618849074,0.4868295527954698
UNSW-NB15,True,16,3,full,1e-09,False,aic,0.5620759599916066,0.5093114522853398,0.5418585231272178,0.490906671378173
UNSW-NB15,True,16,1,full,1e-06,True,aic,0.2536895852276701,0.4594392685700252,0.3051011515744653,0.2222901460473187
UNSW-NB15,True,16,3,full,1e-06,True,accuracy,0.5929215919423655,0.5237746501834981,0.5660984462384613,0.5168039079416371
UNSW-NB15,True,16,3,full,1e-06,True,f1_score,0.5929215919423655,0.5237746501834981,0.5660984462384613,0.5168039079416371
UNSW-NB15,True,16,3,full,1e-06,False,aic,0.5929215919423655,0.5237746501834981,0.5660984462384613,0.5168039079416371
UNSW-NB15,True,16,2,full,0.001,True,aic,0.5389941945862768,0.5278243794889026,0.546045010878499,0.5148541473292056
UNSW-NB15,True,16,1,full,0.001,True,accuracy,0.6024340770791075,0.547725406067587,0.5941667802189083,0.531499490534147
UNSW-NB15,True,16,1,full,0.001,True,f1_score,0.6024340770791075,0.547725406067587,0.5941667802189083,0.531499490534147
UNSW-NB15,True,16,3,full,0.001,False,aic,0.6036930824648528,0.5431555126348566,0.5725645659459555,0.517587974233856
UNSW-NB15,True,16,1,tied,1e-09,True,aic,0.2332657200811359,0.4490674504896276,0.2910162224732752,0.1998820214042736
UNSW-NB15,True,16,2,tied,1e-09,True,accuracy,0.2336154437993984,0.4494743866351504,0.2915251616658775,0.2006112259946254
UNSW-NB15,True,16,2,tied,1e-09,True,f1_score,0.2336154437993984,0.4494743866351504,0.2915251616658775,0.2006112259946254
UNSW-NB15,True,16,3,tied,1e-09,False,aic,0.2331258305938308,0.4492864728767387,0.291197745157877,0.2000791248272591
UNSW-NB15,True,16,1,tied,1e-06,True,aic,0.2536895852276701,0.4594392685700252,0.3051011515744653,0.2222901460473187
UNSW-NB15,True,16,2,tied,1e-06,True,accuracy,0.2545988668951528,0.4594863337777713,0.3064397456068662,0.2241604720294968
UNSW-NB15,True,16,2,tied,1e-06,True,f1_score,0.2545988668951528,0.4594863337777713,0.3064397456068662,0.2241604720294968
UNSW-NB15,True,16,3,tied,1e-06,False,aic,0.2526404140728824,0.4581994124106211,0.3051766235714194,0.2220315024048413
UNSW-NB15,True,16,3,tied,0.001,True,aic,0.5822200461635308,0.5335480678740114,0.585861319446551,0.5130799982074367
UNSW-NB15,True,16,2,tied,0.001,True,accuracy,0.6068405959292159,0.5536557692733768,0.59674900007189,0.5378001566579785
UNSW-NB15,True,16,2,tied,0.001,True,f1_score,0.6068405959292159,0.5536557692733768,0.59674900007189,0.5378001566579785
UNSW-NB15,True,16,3,tied,0.001,False,aic,0.5822200461635308,0.5335480678740114,0.585861319446551,0.5130799982074367
UNSW-NB15,True,16,1,diag,1e-09,True,aic,0.2147303630132195,0.4437340357077507,0.2749135290261794,0.1739852680061847
UNSW-NB15,True,16,3,diag,1e-09,True,accuracy,0.508708120584738,0.4424479298536317,0.4605608992548404,0.4003425962346105
UNSW-NB15,True,16,2,diag,1e-09,True,f1_score,0.4475064698887878,0.4308636382268765,0.4903432744563165,0.4229120982674937
UNSW-NB15,True,16,3,diag,1e-09,False,aic,0.508708120584738,0.4424479298536317,0.4605608992548404,0.4003425962346105
UNSW-NB15,True,16,2,diag,1e-06,True,aic,0.5110862418689236,0.4939001134494297,0.5337260931151309,0.4629272459856224
UNSW-NB15,True,16,3,diag,1e-06,True,accuracy,0.5208085612366231,0.449982074221188,0.4701174434950925,0.4115873627143406
UNSW-NB15,True,16,2,diag,1e-06,True,f1_score,0.5110862418689236,0.4939001134494297,0.5337260931151309,0.4629272459856224
UNSW-NB15,True,16,3,diag,1e-06,False,aic,0.5208085612366231,0.449982074221188,0.4701174434950925,0.4115873627143406
UNSW-NB15,True,16,3,diag,0.001,True,aic,0.5892844652724348,0.5064976934809156,0.5472607559441033,0.4923335481527887
UNSW-NB15,True,16,1,diag,0.001,True,accuracy,0.5790025879555152,0.4946886184603489,0.5307980268152106,0.4883248802968845
UNSW-NB15,True,16,2,diag,0.001,True,f1_score,0.5808211512904805,0.5611659634912215,0.5591118135508053,0.5422243924693385
UNSW-NB15,True,16,3,diag,0.001,False,aic,0.5892844652724348,0.5064976934809156,0.5472607559441033,0.4923335481527887
UNSW-NB15,True,32,1,full,1e-09,True,aic,0.1938168846611177,0.4164969379970588,0.2649242795551833,0.15618223000249
UNSW-NB15,True,32,3,full,1e-09,True,accuracy,0.4334475764146324,0.503223552212462,0.493486893655702,0.3864997368922068
UNSW-NB15,True,32,3,full,1e-09,True,f1_score,0.4334475764146324,0.503223552212462,0.493486893655702,0.3864997368922068
UNSW-NB15,True,32,3,full,1e-09,False,aic,0.4334475764146324,0.503223552212462,0.493486893655702,0.3864997368922068
UNSW-NB15,True,32,1,full,1e-06,True,aic,0.2150101419878296,0.4116065248494592,0.2795165485305685,0.1797890574373128
UNSW-NB15,True,32,3,full,1e-06,True,accuracy,0.4474365251451353,0.5023352028767724,0.5021193868792528,0.399222810791644
UNSW-NB15,True,32,3,full,1e-06,True,f1_score,0.4474365251451353,0.5023352028767724,0.5021193868792528,0.399222810791644
UNSW-NB15,True,32,3,full,1e-06,False,aic,0.4474365251451353,0.5023352028767724,0.5021193868792528,0.399222810791644
UNSW-NB15,True,32,2,full,0.001,True,aic,0.4874449185143736,0.519291975248753,0.5481384879565092,0.5076173449806702
UNSW-NB15,True,32,1,full,0.001,True,accuracy,0.63866545429111,0.5620730150955289,0.616699155820066,0.5616564172326253
UNSW-NB15,True,32,1,full,0.001,True,f1_score,0.63866545429111,0.5620730150955289,0.616699155820066,0.5616564172326253
UNSW-NB15,True,32,3,full,0.001,False,aic,0.4832482338952227,0.4674461798910642,0.5070545137139744,0.4253359800177764
UNSW-NB15,True,32,1,tied,1e-09,True,aic,0.1938168846611177,0.4164969379970588,0.2649242795551833,0.15618223000249
UNSW-NB15,True,32,2,tied,1e-09,True,accuracy,0.1946562215849478,0.4165765696956225,0.2654846230256883,0.1571747178535099
UNSW-NB15,True,32,2,tied,1e-09,True,f1_score,0.1946562215849478,0.4165765696956225,0.2654846230256883,0.1571747178535099
UNSW-NB15,True,32,3,tied,1e-09,False,aic,0.1936769951738126,0.4179531620221411,0.2649296348715574,0.156337427257749
UNSW-NB15,True,32,1,tied,1e-06,True,aic,0.2150101419878296,0.4116065248494592,0.2795165485305685,0.1797890574373128
UNSW-NB15,True,32,2,tied,1e-06,True,accuracy,0.2164090368608799,0.4147128434597157,0.280494097164189,0.1814274661915382
UNSW-NB15,True,32,2,tied,1e-06,True,f1_score,0.2164090368608799,0.4147128434597157,0.280494097164189,0.1814274661915382
UNSW-NB15,True,32,3,tied,1e-06,False,aic,0.2151500314751346,0.4143747962121527,0.2798952136008275,0.1804884129279476
UNSW-NB15,True,32,2,tied,0.001,True,aic,0.6435615863467861,0.569890861048035,0.6212863093905506,0.568573935973226
UNSW-NB15,True,32,2,tied,0.001,True,accuracy,0.6435615863467861,0.569890861048035,0.6212863093905506,0.568573935973226
UNSW-NB15,True,32,2,tied,0.001,True,f1_score,0.6435615863467861,0.569890861048035,0.6212863093905506,0.568573935973226
UNSW-NB15,True,32,3,tied,0.001,False,aic,0.6053018115688606,0.548290037984053,0.6032120650628512,0.5368557500880827
UNSW-NB15,True,32,1,diag,1e-09,True,aic,0.1875918024760439,0.4296516345405917,0.2592579447486481,0.1467731602505679
UNSW-NB15,True,32,3,diag,1e-09,True,accuracy,0.4661817164440092,0.4799821471636147,0.4971918423256393,0.4111957629542006
UNSW-NB15,True,32,3,diag,1e-09,True,f1_score,0.4661817164440092,0.4799821471636147,0.4971918423256393,0.4111957629542006
UNSW-NB15,True,32,3,diag,1e-09,False,aic,0.4661817164440092,0.4799821471636147,0.4971918423256393,0.4111957629542006
UNSW-NB15,True,32,3,diag,1e-06,True,aic,0.4742253619640484,0.4853479244272318,0.5041963252931232,0.418837244016581
UNSW-NB15,True,32,3,diag,1e-06,True,accuracy,0.4742253619640484,0.4853479244272318,0.5041963252931232,0.418837244016581
UNSW-NB15,True,32,3,diag,1e-06,True,f1_score,0.4742253619640484,0.4853479244272318,0.5041963252931232,0.418837244016581
UNSW-NB15,True,32,3,diag,1e-06,False,aic,0.4742253619640484,0.4853479244272318,0.5041963252931232,0.418837244016581
UNSW-NB15,True,32,3,diag,0.001,True,aic,0.457998181436665,0.4671752574266308,0.499910016209687,0.4202308076276195
UNSW-NB15,True,32,1,diag,0.001,True,accuracy,0.573546897950619,0.4727699348657316,0.5024818595315376,0.4683876955807579
UNSW-NB15,True,32,2,diag,0.001,True,f1_score,0.4926907742883122,0.542234671567374,0.5519169055100214,0.5102579676720187
UNSW-NB15,True,32,3,diag,0.001,False,aic,0.457998181436665,0.4671752574266308,0.499910016209687,0.4202308076276195
UNSW-NB15,True,64,1,full,1e-09,True,aic,0.1940966636357277,0.4359836877838298,0.2679473257900845,0.1598193277532842
UNSW-NB15,True,64,2,full,1e-09,True,accuracy,0.5431908792054277,0.5167460189152264,0.5285482718527921,0.4486850028399607
UNSW-NB15,True,64,2,full,1e-09,True,f1_score,0.5431908792054277,0.5167460189152264,0.5285482718527921,0.4486850028399607
UNSW-NB15,True,64,3,full,1e-09,False,aic,0.4221165279429251,0.4872127099511158,0.4831502446883718,0.3680779176539628
UNSW-NB15,True,64,2,full,1e-06,True,aic,0.5522137511366021,0.522041202517612,0.5353955562136306,0.4557444198668298
UNSW-NB15,True,64,2,full,1e-06,True,accuracy,0.5522137511366021,0.522041202517612,0.5353955562136306,0.4557444198668298
UNSW-NB15,True,64,2,full,1e-06,True,f1_score,0.5522137511366021,0.522041202517612,0.5353955562136306,0.4557444198668298
UNSW-NB15,True,64,3,full,1e-06,False,aic,0.4258935441001609,0.4893399108285252,0.4855924861043795,0.3740085627654474
UNSW-NB15,True,64,3,full,0.001,True,aic,0.583479051549276,0.5210592357884936,0.5646962575696556,0.5064563620342188
UNSW-NB15,True,64,2,full,0.001,True,accuracy,0.5857172833461566,0.5520195526299435,0.5533854286947835,0.5039109989985143
UNSW-NB15,True,64,1,full,0.001,True,f1_score,0.5666923130726725,0.5250548796418579,0.5766304769021993,0.5034312254753674
UNSW-NB15,True,64,3,full,0.001,False,aic,0.583479051549276,0.5210592357884936,0.5646962575696556,0.5064563620342188
UNSW-NB15,True,64,1,tied,1e-09,True,aic,0.1940966636357277,0.4359836877838298,0.2679473257900845,0.1598193277532842
UNSW-NB15,True,64,2,tied,1e-09,True,accuracy,0.1947261663286004,0.4379097552119791,0.2683541919113507,0.160728970841813
UNSW-NB15,True,64,2,tied,1e-09,True,f1_score,0.1947261663286004,0.4379097552119791,0.2683541919113507,0.160728970841813
UNSW-NB15,True,64,3,tied,1e-09,False,aic,0.1934671609428551,0.4353389523917808,0.267472902420837,0.1590223310109249
UNSW-NB15,True,64,3,tied,1e-06,True,aic,0.2039588724907323,0.4132647798358973,0.2741378063196508,0.1706244800405005
UNSW-NB15,True,64,2,tied,1e-06,True,accuracy,0.2058473805693502,0.4172270009362558,0.2752198785106362,0.1726791268086744
UNSW-NB15,True,64,2,tied,1e-06,True,f1_score,0.2058473805693502,0.4172270009362558,0.2752198785106362,0.1726791268086744
UNSW-NB15,True,64,3,tied,1e-06,False,aic,0.2039588724907323,0.4132647798358973,0.2741378063196508,0.1706244800405005
UNSW-NB15,True,64,3,tied,0.001,True,aic,0.5610967335804714,0.5219916440048542,0.5742094691634482,0.4979681311995961
UNSW-NB15,True,64,2,tied,0.001,True,accuracy,0.5785829194936001,0.5345781480880818,0.583429077795729,0.5149301225901892
UNSW-NB15,True,64,2,tied,0.001,True,f1_score,0.5785829194936001,0.5345781480880818,0.583429077795729,0.5149301225901892
UNSW-NB15,True,64,3,tied,0.001,False,aic,0.5610967335804714,0.5219916440048542,0.5742094691634482,0.4979681311995961
UNSW-NB15,True,64,2,diag,1e-09,True,aic,0.3869343218857103,0.4693579483453423,0.4895998934466873,0.3663302642555635
UNSW-NB15,True,64,3,diag,1e-09,True,accuracy,0.3888228299643281,0.4731260191544534,0.495736196478181,0.3716851493182955
UNSW-NB15,True,64,3,diag,1e-09,True,f1_score,0.3888228299643281,0.4731260191544534,0.495736196478181,0.3716851493182955
UNSW-NB15,True,64,3,diag,1e-09,False,aic,0.3888228299643281,0.4731260191544534,0.495736196478181,0.3716851493182955
UNSW-NB15,True,64,2,diag,1e-06,True,aic,0.3908512275302511,0.4663363776501811,0.4900662444507504,0.3695350577614363
UNSW-NB15,True,64,3,diag,1e-06,True,accuracy,0.4223263621738826,0.4930278052054596,0.5169905304855262,0.4002911214330357
UNSW-NB15,True,64,3,diag,1e-06,True,f1_score,0.4223263621738826,0.4930278052054596,0.5169905304855262,0.4002911214330357
UNSW-NB15,True,64,3,diag,1e-06,False,aic,0.4223263621738826,0.4930278052054596,0.5169905304855262,0.4002911214330357
UNSW-NB15,True,64,3,diag,0.001,True,aic,0.5224172903406309,0.5239963719178202,0.5625830805744293,0.5017151090429819
UNSW-NB15,True,64,1,diag,0.001,True,accuracy,0.5403930894593272,0.495427156250651,0.5263211077414707,0.4688566688589364
UNSW-NB15,True,64,3,diag,0.001,True,f1_score,0.5224172903406309,0.5239963719178202,0.5625830805744293,0.5017151090429819
UNSW-NB15,True,64,3,diag,0.001,False,aic,0.5224172903406309,0.5239963719178202,0.5625830805744293,0.5017151090429819
UNSW-NB15,True,100,1,full,1e-09,True,aic,0.187871581450654,0.4296799623908149,0.2690250152243324,0.1574269606228776
UNSW-NB15,True,100,2,full,1e-09,True,accuracy,0.5792124221864727,0.5381325550257807,0.4859150111613706,0.4514151965363489
UNSW-NB15,True,100,2,full,1e-09,True,f1_score,0.5792124221864727,0.5381325550257807,0.4859150111613706,0.4514151965363489
UNSW-NB15,True,100,3,full,1e-09,False,aic,0.4756242568370987,0.481708143504959,0.4987637490390854,0.4083193780922922
UNSW-NB15,True,100,3,full,1e-06,True,aic,0.4968874589074631,0.4952834143060849,0.5137488767983782,0.4240846271064523
UNSW-NB15,True,100,2,full,1e-06,True,accuracy,0.5849478911659789,0.5073031634102698,0.4947304323138631,0.4629376392864081
UNSW-NB15,True,100,2,full,1e-06,True,f1_score,0.5849478911659789,0.5073031634102698,0.4947304323138631,0.4629376392864081
UNSW-NB15,True,100,3,full,1e-06,False,aic,0.4968874589074631,0.4952834143060849,0.5137488767983782,0.4240846271064523
UNSW-NB15,True,100,3,full,0.001,True,aic,0.5810309855214381,0.5279771427076725,0.5579283550924294,0.504273324242141
UNSW-NB15,True,100,1,full,0.001,True,accuracy,0.5844582779604113,0.5453075335866062,0.5853027788557463,0.5267087137727096
UNSW-NB15,True,100,1,full,0.001,True,f1_score,0.5844582779604113,0.5453075335866062,0.5853027788557463,0.5267087137727096
UNSW-NB15,True,100,3,full,0.001,False,aic,0.5810309855214381,0.5279771427076725,0.5579283550924294,0.504273324242141
UNSW-NB15,True,100,3,tied,1e-09,True,aic,0.1884311393998741,0.4324687284086412,0.269277070815718,0.1581264425441682
UNSW-NB15,True,100,2,tied,1e-09,True,accuracy,0.188291249912569,0.4319084209377625,0.2691181613591677,0.1579132356218652
UNSW-NB15,True,100,2,tied,1e-09,True,f1_score,0.188291249912569,0.4319084209377625,0.2691181613591677,0.1579132356218652
UNSW-NB15,True,100,3,tied,1e-09,False,aic,0.1884311393998741,0.4324687284086412,0.269277070815718,0.1581264425441682
UNSW-NB15,True,100,3,tied,1e-06,True,aic,0.200391690564454,0.4192009375134181,0.2779091043066276,0.1717862517946454
UNSW-NB15,True,100,2,tied,1e-06,True,accuracy,0.200391690564454,0.4203151434560641,0.2779637103486064,0.1719971215183461
UNSW-NB15,True,100,2,tied,1e-06,True,f1_score,0.200391690564454,0.4203151434560641,0.2779637103486064,0.1719971215183461
UNSW-NB15,True,100,3,tied,1e-06,False,aic,0.200391690564454,0.4192009375134181,0.2779091043066276,0.1717862517946454
UNSW-NB15,True,100,3,tied,0.001,True,aic,0.5800517591103028,0.5419114969353881,0.5842512112420543,0.5219726378176263
UNSW-NB15,True,100,1,tied,0.001,True,accuracy,0.5844582779604113,0.5453075335866062,0.5853027788557463,0.5267087137727096
UNSW-NB15,True,100,1,tied,0.001,True,f1_score,0.5844582779604113,0.5453075335866062,0.5853027788557463,0.5267087137727096
UNSW-NB15,True,100,3,tied,0.001,False,aic,0.5800517591103028,0.5419114969353881,0.5842512112420543,0.5219726378176263
UNSW-NB15,True,100,3,diag,1e-09,True,aic,0.4677904455480171,0.476173486159158,0.5230056333769559,0.4396176276896705
UNSW-NB15,True,100,3,diag,1e-09,True,accuracy,0.4677904455480171,0.476173486159158,0.5230056333769559,0.4396176276896705
UNSW-NB15,True,100,3,diag,1e-09,True,f1_score,0.4677904455480171,0.476173486159158,0.5230056333769559,0.4396176276896705
UNSW-NB15,True,100,3,diag,1e-09,False,aic,0.4677904455480171,0.476173486159158,0.5230056333769559,0.4396176276896705
UNSW-NB15,True,100,3,diag,1e-06,True,aic,0.474575085682311,0.482466179244142,0.5279467770544148,0.4443425733870649
UNSW-NB15,True,100,3,diag,1e-06,True,accuracy,0.474575085682311,0.482466179244142,0.5279467770544148,0.4443425733870649
UNSW-NB15,True,100,3,diag,1e-06,True,f1_score,0.474575085682311,0.482466179244142,0.5279467770544148,0.4443425733870649
UNSW-NB15,True,100,3,diag,1e-06,False,aic,0.474575085682311,0.482466179244142,0.5279467770544148,0.4443425733870649
UNSW-NB15,True,100,3,diag,0.001,True,aic,0.5119955235364062,0.5240723683469499,0.5528786150559364,0.4959551917183994
UNSW-NB15,True,100,2,diag,0.001,True,accuracy,0.5825697698817934,0.5791184611618339,0.5761216950960133,0.5417010619004745
UNSW-NB15,True,100,2,diag,0.001,True,f1_score,0.5825697698817934,0.5791184611618339,0.5761216950960133,0.5417010619004745
UNSW-NB15,True,100,3,diag,0.001,False,aic,0.5119955235364062,0.5240723683469499,0.5528786150559364,0.4959551917183994
